Date, Datalogger Freq, Accelerometer X Axis, Accelerometer Y Axis, Accelerometer Z Axis, Gyroscope X Axis, Gyroscope Y Axis, Gyroscope Z Axis, 
00:06:20:617, 0, 414859, -161328, 3078125, -6320612, -71022921, -61351162, 
00:06:20:632, 0, -949906, 1885296, -1476171, -7587788, -61664140, -61778643, 
00:06:20:644, 0, 69203, 710687, 1362828, -12267179, -54648870, -61335895, 
00:06:20:656, 0, 361796, 2004687, 378796, -2198473, -67961851, -60931315, 
00:06:20:679, 0, -1450625, -2603203, -407828, 6404582, -68198493, -60473299, 
00:06:20:695, 0, -538687, -2272671, 1129390, 14763363, -41633599, -63862613, 
00:06:20:707, 0, -273953, 227484, 426921, 13145041, -20480921, -65725209, 
00:06:20:718, 0, 644859, 1352671, -287265, 3572520, -18068707, -66458034, 
00:06:20:730, 0, 139203, -126468, 2322421, -13320614, -15290080, -70816814, 
00:06:20:742, 0, -1146593, 975421, 2569750, -20900769, -9900766, -76572541, 
00:06:20:757, 0, 186796, 297468, 1741578, -30618329, -16198477, -79908420, 
00:06:20:769, 0, -321203, 467125, -585812, -36389323, -29083977, -79114526, 
00:06:20:781, 0, -129281, -973765, -920703, -24381686, -14816798, -73572540, 
00:06:20:792, 0, -85671, 671343, 1733796, -23061075, -41053447, -70938951, 
00:06:20:804, 0, 1381484, 371203, 300078, -27083977, -55748107, -74725212, 
00:06:20:820, 0, -681843, 244234, -2678000, -30969474, -54778641, -81671779, 
00:06:20:832, 0, -529312, 536000, 4792843, -35290086, -50992381, -95435142, 
00:06:20:843, 0, 616531, 1137390, 517609, -36381689, -57099253, -115038201, 
00:06:20:855, 0, 185046, 265015, 1007703, -56755741, -71671776, -132885534, 
00:06:20:867, 0, -415328, -1936156, -1743437, -58832078, -86946590, -147442790, 
00:06:20:882, 0, -130781, -2150468, -2436250, -66496202, -79251931, -160725237, 
00:06:20:894, 0, 689359, 431562, 3894921, -65030553, -74862617, -174572569, 
00:06:20:906, 0, 1099703, 755171, -2178218, -54198489, -83320634, -184503870, 
00:06:20:917, 0, -1238515, -793890, -3256078, -61488567, -107625985, -190717612, 
00:06:20:929, 0, 844609, -621515, 6014906, -61290094, -113297742, -196427537, 
00:06:20:945, 0, 678718, -371703, 5570140, -45809173, -101549647, -195656545, 
00:06:20:957, 0, 1226281, -242328, 414953, -38297721, -107717588, -186626008, 
00:06:20:968, 0, -639171, -2085578, -1364718, -19832066, -121381714, -179610739, 
00:06:20:980, 0, 1195203, -2167875, -448875, -30083978, -99236670, -172221423, 
00:06:20:992, 0, -1550062, 930125, 8191984, -20709929, -93778653, -161526764, 
00:06:21:07, 0, -677609, 2985296, 80484, -19206112, -88488575, -148511493, 
00:06:21:19, 0, 1773765, -391281, -996484, -20580158, -60412231, -129381716, 
00:06:21:31, 0, 222390, -1035265, 2741625, -30129779, -55816810, -105740488, 
00:06:21:42, 0, -865250, -1601375, -324656, -18389318, -51778640, -86877887, 
00:06:21:54, 0, 910156, -930312, -557000, -23786266, -48603067, -69549638, 
00:06:21:70, 0, -239203, 676750, 1638156, -13496187, -41374057, -55335893, 
00:06:21:105, 0, -341890, -1314390, 2008718, -17809165, -25732831, -28778634, 
00:06:21:117, 0, -748593, 202593, 2162593, -16557256, -21137410, -27099244, 
00:06:21:132, 0, -189328, 324484, -113109, -7389315, -22656495, -28221382, 
00:06:21:144, 0, -1034531, 1087390, 1167781, -5259543, -20916036, -32450391, 
00:06:21:156, 0, -335812, 23562, 2859656, -1335878, -15114508, -39381690, 
00:06:21:167, 0, -907406, 776578, 1650390, 11870232, -12900767, -46381692, 
00:06:21:179, 0, -5765, 292109, 1903218, 9251911, -19961837, -55190855, 
00:06:21:218, 0, 440171, 1785437, 3638578, -16015271, -43267188, -84931322, 
00:06:21:257, 0, 560921, 424125, 1359640, -23061075, -69900783, -95916058, 
00:06:21:269, 0, -191343, 90875, 341406, -38977110, -77969488, -96007661, 
00:06:21:281, 0, -845515, -213531, 841890, -48977113, -65923683, -99900792, 
00:06:21:292, 0, 298953, -109109, 1045375, -42961844, -83007657, -94534378, 
00:06:21:304, 0, 193093, 1077812, 544046, -74259563, -72900784, -98946593, 
00:06:21:320, 0, 317937, -1290406, -492578, -107458046, -70931318, -99259570, 
00:06:21:332, 0, -681968, -493203, 1460281, -105106900, -80000023, -97053463, 
00:06:21:343, 0, -610515, -1652406, -1862390, -75816815, -58083986, -98832089, 
00:06:21:355, 0, -132484, -1537515, 1889453, -63709942, -38190850, -97816822, 
00:06:21:367, 0, 17000, -259187, 3575906, -56870245, -22427487, -97145066, 
00:06:21:382, 0, -313156, -46062, -546312, -70068722, -2091603, -96488577, 
00:06:21:394, 0, 27421, 631937, 1244921, -70870249, -13389316, -86389338, 
00:06:21:406, 0, 149593, 349031, 1421125, -62442766, -8083971, -76519106, 
00:06:21:417, 0, 360296, 773625, 1685859, -72656509, -11587789, -61832079, 
00:06:21:445, 0, 694500, -938953, 2858250, -74839716, -27679397, -24167945, 
00:06:21:457, 0, 63968, 702156, 2943875, -73625975, 14099240, -25183213, 
00:06:21:468, 0, -735984, 827015, 1357765, -61732842, 24786266, -10893132, 
00:06:21:480, 0, 94015, -10968, -684421, -54832076, 50572533, -3801527, 
00:06:21:492, 0, -81937, 257609, -1167953, -48580166, 74297731, 3267176, 
00:06:21:507, 0, -10484, 520953, 452265, -43954211, 60542002, 20305349, 
00:06:21:519, 0, -394906, 393046, 2136875, -36534361, 78969488, 26083977, 
00:06:21:531, 0, 860781, 1605000, 4114843, -38877873, 71961852, 37488560, 
00:06:21:542, 0, -72906, -1173781, -901859, -33404589, 38236652, 55236657, 
00:06:21:554, 0, 170750, 748515, 1105515, -14572523, 47061082, 60389330, 
00:06:21:570, 0, 17718, 676187, -705546, -5641223, -3664123, 85366436, 
00:06:21:582, 3438, 408656, 804453, 355468, -4534352, 4587787, 90633614, 
00:06:21:593, 3438, 142343, 662781, 507671, 19961837, -25763366, 104183236, 
00:06:21:605, 3438, 449625, -139312, 340765, 37511461, -27282450, 106839725, 
00:06:21:617, 3438, -138046, -309687, 687062, 49045815, -43091615, 110381711, 
00:06:21:632, 3440, -693671, -1021031, 914484, 78519106, -66519103, 111549650, 
00:06:21:644, 3437, -433625, -571593, 1060609, 96083997, -76572541, 104610717, 
00:06:21:656, 3437, -810140, -490562, 1621828, 92206133, -2679390, 79771015, 
00:06:21:667, 3437, 250843, -550093, 651843, 67778645, -14061072, 70618341, 
00:06:21:679, 3434, 398203, -689859, 472515, -3450382, 14282446, 49389327, 
00:06:21:718, 3431, -284515, -766218, 1648718, -29763367, 1259542, -816794, 
00:06:21:730, 3428, -105562, -1394562, -1313390, -33687032, 14900767, -21656494, 
00:06:21:742, 3440, -729546, 1519906, 2039843, -36618331, 20007639, -41549630, 
00:06:21:757, 3439, 388484, 16671, 1904750, -18511455, 9564888, -57038184, 
00:06:21:769, 3439, 313328, 1022718, 866468, -28129779, -22763365, -66259561, 
00:06:21:781, 3439, 962062, 475328, 2180921, -49496197, -53198488, -72251929, 
00:06:21:792, 3418, 448078, 237734, 231187, -51389327, -74572540, -75687044, 
00:06:21:808, 3435, 511000, 765921, 2228171, -53778641, -63229025, -80320633, 
00:06:21:820, 3435, 415421, 488671, 1285828, -63725209, -46473295, -83931322, 
00:06:21:832, 3435, 288500, -5484, 2607625, -60671773, -22251914, -87015292, 
00:06:21:843, 3435, -840343, 275656, 1735234, -49129785, 3404581, -89068728, 
00:06:21:855, 3419, -297265, 758875, 1944359, -37961843, 21916036, -91519110, 
00:06:21:894, 9227, -243859, 430046, 345906, -25427488, 10053438, -90931324, 
00:06:21:906, 9227, -933156, 1118640, 1850000, -14725195, -1190840, -88801552, 
00:06:21:917, 3436, -197000, -169984, 283296, -7618322, -20862601, -82938955, 
00:06:21:933, 3426, -250890, -372531, 461140, -1885496, -36618331, -75618342, 
00:06:21:945, 3426, -405828, -658203, 1257484, -610687, -36328254, -70007653, 
00:06:21:957, 3426, -746296, -255984, -179140, -8190842, -26480923, -63809178, 
00:06:21:968, 0, -263906, 95906, 2847671, 2938932, -18099241, -57580169, 
00:06:21:980, 0, -1007906, 788671, -131875, 3748092, -6137406, -53809175, 
00:06:21:996, 0, -509031, 48500, 2332531, 4053436, 9778628, -52534366, 
00:06:22:07, 0, -1698625, -2142796, -161421, 9145040, 26160312, -52053450, 
00:06:22:19, 0, -942343, 60156, 1094734, 12801530, 40977111, -51106885, 
00:06:22:31, 0, 466281, -155000, 615921, 10969468, 48068716, -48900777, 
00:06:22:42, 0, 237296, 894546, 37687, 17206111, 51206121, -45015280, 
00:06:22:58, 0, -38734, 933375, 1111093, 21083975, 48801540, -40122149, 
00:06:22:70, 0, 223390, 789843, 313703, 20618326, 50564900, -35381689, 
00:06:22:82, 0, -60328, 2765390, 833046, 16702294, 49816808, -29244283, 
00:06:22:93, 0, -236625, 615625, 831171, 23152678, 34450391, -20000005, 
00:06:22:105, 0, 388171, 297390, -1073625, 22419853, 26526725, -11190842, 
00:06:22:121, 0, -498703, -86156, 366640, 22419853, 24702297, -3244275, 
00:06:22:132, 0, 47718, 1108750, 3402593, 29099245, 30526726, 4572520, 
00:06:22:144, 0, 695593, 224093, 1946250, 30496192, 38832072, 12625957, 
00:06:22:156, 0, -128921, -270593, 716750, 30473291, 45244287, 19916036, 
00:06:22:183, 0, 257828, -1047750, -30656, 34541994, 32259551, 38503827, 
00:06:22:195, 0, 42218, -980593, 824750, 38053446, 40328255, 45320623, 
00:06:22:207, 0, -71187, 1185343, 2154015, 41671767, 48908411, 52297725, 
00:06:22:218, 0, -134328, 375890, 925109, 46488563, 51473297, 60419864, 
00:06:22:230, 0, -49078, 737265, 805062, 51389327, 49618335, 69961852, 
00:06:22:246, 0, 171000, 22375, 1040562, 50305358, 53297725, 77938953, 
00:06:22:257, 0, -323906, 607593, -251000, 52152686, 60358796, 84969490, 
00:06:22:269, 0, -123625, 211140, 624984, 52595435, 63160323, 91801553, 
00:06:22:281, 0, 813375, 484437, 654437, 52022915, 63961850, 97480944, 
00:06:22:308, 0, 18843, 92078, 432281, 42564897, 64305362, 108152703, 
00:06:22:320, 0, 376890, 410812, 1085593, 36236651, 65000018, 113671788, 
00:06:22:332, 0, 102734, 494078, 219171, 32419856, 62290094, 118748126, 
00:06:22:343, 0, 180500, 103953, 903593, 30152680, 55175588, 120473317, 
00:06:22:355, 0, 654187, 385078, 1816218, 25488557, 53160320, 116961865, 
00:06:22:371, 0, 37468, 351546, 1053718, 24809167, 62259560, 108358810, 
00:06:22:382, 0, 549140, -167171, 1747546, 29526726, 75557273, 97007661, 
00:06:22:394, 0, 720765, 330171, 1400390, 31160314, 101435143, 88496208, 
00:06:22:406, 0, 629843, 640109, 1304750, 35290086, 115351178, 88061094, 
00:06:22:417, 0, 737546, -129859, 572953, 40198484, 118625988, 93610714, 
00:06:22:433, 0, 498906, -230718, 475640, 42053447, 120587821, 105435145, 
00:06:22:445, 0, 351421, 32093, 147515, 43801539, 120236676, 119648889, 
00:06:22:457, 0, 667906, -356250, 1101375, 42679401, 127793930, 135534390, 
00:06:22:468, 0, 802640, -557093, 154859, 34519093, 145099278, 155351190, 
00:06:22:480, 0, 776703, -538218, -97921, 16671760, 155022945, 179305395, 
00:06:22:496, 0, 1050250, -584125, -36468, 3274810, 164175620, 205816853, 
00:06:22:531, 0, 352281, -281390, 19796, -30870237, 171900813, 250129843, 
00:06:22:542, 0, 329859, 72234, 962109, -27717565, 179862647, 250114576, 
00:06:22:558, 0, -274937, -447968, 567156, -40625965, 196091659, 250129843, 
00:06:22:570, 0, -383218, 171093, 941109, -19916036, 202099295, 250129843, 
00:06:22:582, 0, -916312, 835609, 351750, 12312980, 204328303, 250129843, 
00:06:22:593, 0, -508937, -320437, 827640, 23488556, 193152727, 250129843, 
00:06:22:605, 0, -338609, -336484, 369484, 35267185, 204618379, 250076408, 
00:06:22:621, 0, 23421, -124046, -385296, 41793905, 211213801, 250122209, 
00:06:22:632, 0, 134812, -304984, 370343, 14068706, 200564943, 250129843, 
00:06:22:644, 0, 1204953, -625484, 1622531, -30213749, 175572570, 239274878, 
00:06:22:656, 0, 2707921, 2857515, 1996359, -61839712, 142549659, 231847395, 
00:06:22:667, 0, 1869562, 934640, 3233156, -62595438, 124282478, 212664183, 
00:06:22:683, 0, 2576781, 1679921, 3013750, -49778640, 119259576, 197717614, 
00:06:22:695, 0, 2443515, -510921, 3247468, -47053448, 135595459, 183061121, 
00:06:22:707, 0, 3001796, 1626953, 1228906, -53633603, 139732864, 172366462, 
00:06:22:718, 0, 3303546, 242437, 257687, -60900781, 139389353, 162313024, 
00:06:22:730, 0, 1432203, 5112187, 246453, -71419868, 136145077, 152801571, 
00:06:22:746, 0, 1390843, 2266484, 1375921, -66679408, 129389350, 145091645, 
00:06:22:757, 0, 1527968, 1002562, 2546156, -57381696, 127854998, 137167978, 
00:06:22:769, 0, 49234, 1187843, 1554812, -64297728, 117534385, 130862633, 
00:06:22:781, 0, -107281, 687937, -1916468, -82122161, 111946597, 123793929, 
00:06:22:792, 0, -4656, -271906, 1997781, -79480939, 97519112, 120580187, 
00:06:22:808, 0, 807750, 1624875, 3768343, -68412233, 83328268, 118114538, 
00:06:22:820, 0, 267390, 450953, 517390, -54542000, 71641242, 114694689, 
00:06:22:832, 0, 200109, 94156, 2785578, -40786271, 60091620, 110740490, 
00:06:22:843, 0, -1436796, 1333437, 645265, -41129782, 56068718, 104946595, 
00:06:22:882, 0, -758796, 751578, 206906, -36755735, 60419864, 81213764, 
00:06:22:894, 0, -886500, 540109, 874828, -27458023, 54648870, 73328265, 
00:06:22:906, 0, 409687, 153109, 8046, -5198474, 43755737, 67343530, 
00:06:22:933, 0, 1076062, 734750, 1589031, -8885498, 26923671, 55503832, 
00:06:22:945, 0, -69468, -39671, -535250, -25221381, 29419855, 50015281, 
00:06:22:957, 0, -588609, -330796, 880859, -31931306, 34091612, 48229021, 
00:06:22:968, 0, 537296, 668296, 1422328, -17847333, 37885507, 47786273, 
00:06:22:980, 0, 324171, -329203, -3180515, -23870235, 47450395, 45709936, 
00:06:22:996, 0, -108343, -92640, 1162484, -40007645, 28160313, 50221388, 
00:06:23:07, 0, 241671, 280140, 190312, -47068715, 36099247, 49099250, 
00:06:23:19, 0, 1348281, -1504750, 290109, -48038181, 26931305, 54625970, 
00:06:23:31, 0, -140406, -294062, 1178703, -45877875, 34145048, 56473298, 
00:06:23:42, 0, 64093, 1063421, 1712125, -51809175, 36679399, 61618338, 
00:06:23:58, 0, -604421, 1522453, -472421, -49000014, 55648871, 63145056, 
00:06:23:70, 0, 285343, 683515, 144531, -51045816, 70732844, 63007651, 
00:06:23:82, 0, 70859, -854218, 1947515, -58244291, 83969490, 62297727, 
00:06:23:93, 0, 699125, 158781, 2550406, -56885512, 89595445, 60251925, 
00:06:23:105, 0, -503828, -11140, 1764500, -57465665, 106053465, 54038183, 
00:06:23:121, 0, -589656, 195296, -658765, -61022918, 104083999, 51557266, 
00:06:23:132, 0, -509265, 974921, 1812734, -61183223, 96244302, 48931311, 
00:06:23:144, 0, -71421, 1402109, 3108062, -65282461, 88862621, 47648868, 
00:06:23:183, 0, 1016796, 1727015, 3187109, -39297721, 46519097, 44648867, 
00:06:23:195, 0, -425765, 561906, 1565515, -28129779, 11893133, 46824441, 
00:06:23:207, 0, 223359, 3080750, -2421640, -26145045, -29175580, 55610703, 
00:06:23:218, 0, -619750, 1303109, 1832640, -24694663, -21862601, 46160318, 
00:06:23:234, 0, 1127046, 284500, 5203937, -38320621, -57366428, 57984749, 
00:06:23:246, 0, -43375, -2451906, 1014406, -36129781, -30755734, 41748103, 
00:06:23:257, 0, 858812, -143656, 7006062, -28145046, -53656504, 46900776, 
00:06:23:269, 0, 1557453, -528265, 1537812, -30610695, -9541987, 28992374, 
00:06:23:281, 0, 778656, 695265, 1269984, -37694667, -15587790, 28564893, 
00:06:23:296, 0, -826968, 1263703, 4389265, -43061081, -10671758, 25381686, 
00:06:23:308, 0, -37531, 850640, 1322828, -33908406, 2061069, 18816799, 
00:06:23:320, 0, -857687, 290156, 3279343, -44167951, -12534354, 21114509, 
00:06:23:332, 0, -587953, 303656, 1302109, -33282452, -22503823, 22312983, 
00:06:23:343, 0, -486531, -371546, 1207546, -27610695, -34511460, 25595427, 
00:06:23:359, 0, -335375, 816687, 625156, -20534357, -33000009, 26114511, 
00:06:23:371, 0, -465328, 315484, 504546, -14717561, -38580163, 28259550, 
00:06:23:382, 0, -456312, -509625, 2056921, -8664124, -44488562, 29938939, 
00:06:23:394, 0, -403093, 342187, 2126218, -10396949, -46496196, 28206115, 
00:06:23:406, 0, -776093, 84093, 5764656, -4862596, -50740472, 26778633, 
00:06:23:421, 0, -395281, -15140, -25531, -6274810, -49541999, 24809167, 
00:06:23:433, 0, 354625, 1407875, 3658828, -12343515, -41732836, 21358784, 
00:06:23:445, 0, 636921, 121296, 4134875, -1458015, -47893143, 22534357, 
00:06:23:484, 0, -251671, -634421, 3289515, -27725198, -56145054, 21366418, 
00:06:23:496, 0, 136312, 5237812, 2907625, -21389319, -20167944, 7549620, 
00:06:23:507, 0, -1100312, 486531, -488281, -14778630, -35038178, 7595422, 
00:06:23:519, 0, 1249171, -2356234, -2913515, -11778629, -442748, -2679390, 
00:06:23:531, 0, -1747359, -105062, 2272640, -6748093, 8641223, -4816795, 
00:06:23:546, 0, -1061968, 739640, 443390, 8969468, -9366414, 38167, 
00:06:23:558, 0, -660953, 582328, 1276906, 7396948, 7595422, -6045803, 
00:06:23:570, 0, -375750, 121015, 702453, 3969466, -19961837, 3122138, 
00:06:23:582, 0, 248828, 138281, 649265, 17282447, -20297715, 4908398, 
00:06:23:593, 0, -228281, -530343, -177968, 12862599, -29297718, 9229010, 
00:06:23:609, 0, 264937, -508593, -310859, 6442749, -26328251, 10396949, 
00:06:23:621, 0, 444000, -380875, 1264890, 8374048, -30786268, 13167942, 
00:06:23:632, 0, 209531, 606937, 1847750, 15007637, -35503827, 18053440, 
00:06:23:644, 0, 823812, 809953, -487031, 6587788, -26625961, 18213745, 
00:06:23:656, 0, -15250, 1328953, 2350234, 1000000, -32587795, 23030541, 
00:06:23:683, 0, 560171, -45515, -1892687, -4480917, -5122138, 21351151, 
00:06:23:695, 0, 452859, -933937, -1135390, -7526719, 6877864, 20038173, 
00:06:23:707, 0, 263031, 425828, 1452015, -5732826, 17374050, 17824432, 
00:06:23:718, 0, 61609, -33921, -1497359, -4091604, 18977104, 19549623, 
00:06:23:734, 0, -8953, -383765, 737109, -13641225, 20778631, 20160311, 
00:06:23:746, 0, -192125, -34953, 1095906, -9641224, 29297718, 18389318, 
00:06:23:757, 0, -45281, -356812, 526125, -15679393, 28221382, 20801532, 
00:06:23:769, 0, 38453, 153093, 59281, -16351149, 21435120, 23503823, 
00:06:23:781, 0, -111062, -1621531, -6945781, -18763364, 35259552, 18702295, 
00:06:23:796, 0, 761546, 393375, 3091312, -13106874, 23977106, 20328250, 
00:06:23:832, 0, -616046, 1774968, 1764812, -9290079, 9236643, 13282446, 
00:06:23:843, 0, 148484, 2919875, -2287687, -4419848, 11030537, 9893132, 
00:06:23:859, 0, 596500, 1416468, 4206562, -10404583, 8465651, 5816795, 
00:06:23:871, 0, -621890, 2324765, 8191984, 4809161, -9786262, 7748093, 
00:06:23:882, 3439, 366968, -450421, -496562, 10526720, 9473285, -4374047, 
00:06:23:894, 3439, 168484, -1487703, -8192000, -213740, -21145044, -2374046, 
00:06:23:906, 3439, -301328, -2862250, -3329265, 16122142, -2946565, -15488554, 
00:06:23:921, 3439, -308343, -1782578, 2444140, 23358785, -14656492, -17167943, 
00:06:23:933, 3419, -23687, -531062, -265250, 35641231, -10137407, -25549625, 
00:06:23:945, 3438, -412046, -371562, 1397968, 26900771, -28419855, -24511457, 
00:06:23:957, 3441, -206843, 19000, 4702843, 17045806, -6572520, -34595429, 
00:06:23:968, 3441, 103140, 717234, 1742875, 24183213, -23458022, -33259551, 
00:06:23:984, 3441, -291875, -108421, 1449375, 33900773, -18152677, -39465660, 
00:06:23:996, 3441, 142750, 1143281, 581625, 34389322, -25473289, -40832072, 
00:06:24:07, 3441, 156234, -223453, 39093, 29610695, -19603059, -45755738, 
00:06:24:19, 3441, 19093, -617546, -1197781, 33793902, -12557255, -50061083, 
00:06:24:31, 3441, 45796, -30078, 1489921, 40045813, -13770996, -52763374, 
00:06:24:70, 3441, -457625, 758703, 4795953, 35320620, 9984735, -61625972, 
00:06:24:82, 3441, 83796, -340265, -1714656, 28190847, -4885497, -58229024, 
00:06:24:93, 3441, 810078, 1226125, 3217734, 37206117, -3160306, -58244291, 
00:06:24:109, 3441, -78812, -887312, 489437, 32236650, -2282443, -55870245, 
00:06:24:121, 3441, 550031, -481359, 535015, 26251916, 14870233, -59236658, 
00:06:24:132, 3441, -306796, -942343, -1840687, 22244281, 8984735, -53618336, 
00:06:24:144, 3441, 781109, 1470109, 4090437, 24167945, 19664127, -52251923, 
00:06:24:156, 3441, 438265, 641656, 1029984, 23030541, 15396951, -45068715, 
00:06:24:171, 3441, -351843, -111421, -639562, 18236646, 16083974, -40793904, 
00:06:24:183, 0, -370562, 701750, -1587421, 22778632, -4824428, -29305352, 
00:06:24:195, 0, 1047031, 1181625, 3694937, 13389316, -21381685, -18977104, 
00:06:24:207, 0, -764734, 556640, 3226015, -549618, -10053438, -14702294, 
00:06:24:218, 0, -175968, 491953, 807968, 1427481, -37862606, -1267175, 
00:06:24:234, 0, 114921, 376234, 2464703, 1145038, -36427491, 3938932, 
00:06:24:246, 0, 763828, -473500, 103109, -3412214, -45633601, 11389316, 
00:06:24:257, 0, 359937, 895328, 873328, -9610689, -44000012, 13977103, 
00:06:24:269, 0, -3421, 430578, 1250109, -8458017, -41748103, 13190843, 
00:06:24:281, 0, 227250, 188265, 1041000, -7687025, -40587798, 14564889, 
00:06:24:296, 0, 434906, 38562, 1061609, -9801529, -29625962, 11679392, 
00:06:24:308, 0, 450453, -104906, 770843, -9389315, -15267180, 7916032, 
00:06:24:320, 0, 108906, 143343, 709375, -8931300, -2809161, 4061069, 
00:06:24:332, 0, 136609, -99015, 687234, -8908399, -1435114, 1870229, 
00:06:24:343, 0, 15281, 102765, 812703, -9427483, -5190841, -458015, 
00:06:24:359, 0, 41609, 337171, 1514312, -9679392, -6564887, -2229008, 
00:06:24:371, 0, -148250, 844703, 1570406, -11236644, -5412215, -3534352, 
00:06:24:382, 0, -33109, 577531, 2443000, -11870232, -8015269, -4763360, 
00:06:24:394, 0, -125328, 215109, 1217765, -12190843, -9267178, -3488550, 
00:06:24:421, 0, -190859, 83750, 1529109, -10229010, -7267177, -3809161, 
00:06:24:433, 0, -378046, 150906, 1425406, -12954202, -15763363, 389313, 
00:06:24:445, 0, -398828, 24171, 502234, -1374046, -16992371, 2938932, 
00:06:24:484, 0, -174328, 38578, 942500, -3083970, -13335881, 3175573, 
00:06:24:496, 0, -83906, 498031, 983984, -2770993, -14427485, 2564886, 
00:06:24:507, 0, 57968, 118546, 933406, 519084, -13320614, -129771, 
00:06:24:519, 0, 263156, -1437, 656437, -1755725, -13587790, -1030534, 
00:06:24:535, 0, 348625, 266000, 731734, -3908398, -14488553, -1045801, 
00:06:24:546, 0, 79421, -238718, 683062, -7335879, -18320616, -335877, 
00:06:24:558, 0, 365906, -801937, 695375, -1923664, -15381683, -885496, 
00:06:24:570, 0, 7500, -431156, 1668531, -4709925, -11679392, -1854962, 
00:06:24:582, 0, 86046, -106718, 865484, -6671757, -9969468, -2267176, 
00:06:24:597, 0, 94484, 21078, 1468796, -8366414, -10702293, -1679389, 
00:06:24:609, 0, 134015, 24671, 547875, -8419849, -8083971, -2572519, 
00:06:24:621, 3421, -95328, -138609, 1034546, -7389315, -6725192, -2229008, 
00:06:24:660, 3421, -246578, -150906, 1569937, -5832062, 938931, -53435, 
00:06:24:671, 3421, 131562, -512375, 1908468, -3389313, 3503817, 1297710, 
00:06:24:683, 3421, -144859, -357734, 428781, -1213740, 3152672, 3450382, 
00:06:24:695, 5410, -87718, -186046, 49187, -1267175, 4633589, 5954200, 
00:06:24:707, 3433, 457453, -256328, 76203, -8893132, 10305346, 7129773, 
00:06:24:722, 3433, 134390, 169375, 891828, -16114508, 18801532, 6557253, 
00:06:24:734, 3433, 154796, 97265, 1023062, -12007637, 19748097, 7893132, 
00:06:24:746, 3433, 392015, 453484, 394125, -13488553, 20885502, 7015269, 
00:06:24:757, 3433, 88796, 361453, 1995765, -12343515, 12992370, 8343513, 
00:06:24:769, 9430, 815140, -71171, -439062, -11480919, 11458018, 7984735, 
00:06:24:785, 3440, 701156, -80140, 835734, -11206110, 11106873, 7320612, 
00:06:24:796, 3427, -26078, 93421, -663640, -12015270, 10633590, 6770994, 
00:06:24:808, 3427, 795531, 707250, 1596984, -11862598, 5633589, 5351146, 
00:06:24:820, 3427, 67234, -622218, -308968, -13763362, 9893132, -229007, 
00:06:24:832, 3427, -77500, 164140, 807781, -12213744, 7328246, -3114504, 
00:06:24:847, 0, 274109, 546468, -370578, -10496186, 16122142, -4114505, 
00:06:24:859, 0, 771781, -440109, -4486187, -11114507, 17603058, -4122138, 
00:06:24:871, 0, 792875, -1006656, -4114234, -11633591, 16099241, -2717558, 
00:06:24:882, 0, 88312, -972000, -839593, -8755727, 16893134, 442748, 
00:06:24:894, 0, -152562, 37328, 2933375, -11534354, 18648860, 2557252, 
00:06:24:910, 0, -38062, 1051406, 1215546, -8702292, 20290082, 5541986, 
00:06:24:921, 0, 250250, -641953, 381796, -12923667, 12312980, 9206109, 
00:06:24:933, 0, -99750, 741812, 3279625, -16648859, 1374046, 12992370, 
00:06:24:945, 0, -216687, -416812, 714171, -17137409, -3725191, 15786264, 
00:06:24:957, 0, 120578, -215640, 1238875, -17992371, -8450384, 18923669, 
00:06:24:972, 0, 426703, 150421, 890968, -21396952, -7687025, 19343517, 
00:06:24:984, 0, 787890, -110953, 1244531, -24496190, -13931301, 20687028, 
00:06:24:996, 0, 871546, -427625, 1734359, -22847334, -6541986, 19625959, 
00:06:25:07, 3436, 79093, 50531, 2023562, -24038174, -4450382, 19251913, 
00:06:25:19, 3436, 827359, 1085984, 3673921, -28091611, -7496185, 20251914, 
00:06:25:35, 3436, 428171, 429843, 2350671, -24335884, -4183207, 21694662, 
00:06:25:46, 3436, 422875, 206437, 2957609, -19587791, 1847328, 21526723, 
00:06:25:58, 3436, -151953, -358296, 3974531, -15938935, -3366413, 24603060, 
00:06:25:70, 3436, -169171, 581359, 2162171, -16770997, 8358781, 23908403, 
00:06:25:82, 3433, -474500, 931765, 1326796, -22938937, 5809161, 25709931, 
00:06:25:121, 3420, 138812, 232750, 412906, -21297716, 4732825, 28511458, 
00:06:25:132, 3420, -48203, 194140, 2867265, -22625960, 1862595, 29312985, 
00:06:25:144, 3420, -359328, -740656, 2474609, -22038174, 1984733, 29274817, 
00:06:25:160, 3435, 103656, 349593, -380125, -17267180, 3557252, 29541993, 
00:06:25:207, 3441, 265718, -36968, 3431687, -19198478, 2412214, 23786266, 
00:06:25:222, 3441, 379562, 177984, 284687, -12610690, 2946565, 23000006, 
00:06:25:234, 3441, 269515, 156218, 1698578, -6954200, 14274813, 20290082, 
00:06:25:269, 3424, -8921, 641890, 419671, -9740460, 167938, 20496189, 
00:06:25:285, 3424, 26453, 497968, 23140, -17290081, 25267182, 15564890, 
00:06:25:296, 3424, -851953, 466015, -643234, -16557256, 24824434, 15145042, 
00:06:25:308, 3424, 62546, 459875, 1447328, -15328248, 15374050, 15541989, 
00:06:25:320, 3424, 272750, -1241484, 256078, -22709930, -3267176, 16809165, 
00:06:25:332, 3420, -525656, -863906, -1049328, -17068707, -11694659, 17496188, 
