Date, Datalogger Freq, Accelerometer X Axis, Accelerometer Y Axis, Accelerometer Z Axis, Gyroscope X Axis, Gyroscope Y Axis, Gyroscope Z Axis, 
00:06:47:812, 3437, 4796, -247078, 826812, -34274819, -3740459, 9152674, 
00:06:47:824, 3437, 329953, -636781, -194031, -21442754, -6526719, 16198477, 
00:06:47:835, 3437, 300343, -309984, 991796, -10938934, -10580155, 21152677, 
00:06:47:847, 3437, 136546, -85656, 1202218, -13625958, -15114508, 28564893, 
00:06:47:859, 0, -551578, -1103062, 3087171, -18770997, -16923669, 31480925, 
00:06:47:875, 0, -494187, -575125, 1844000, -28480924, -18145043, 30885505, 
00:06:47:886, 0, -384296, -231281, 1099390, -21335884, -10458018, 25343518, 
00:06:47:898, 0, -508453, -196156, 1155718, -19824433, 4908398, 19603059, 
00:06:47:910, 0, -487328, -301562, 824593, -10015270, 22549624, 13801530, 
00:06:47:921, 0, -309281, 407250, 1836609, -17854967, 32442757, 7045803, 
00:06:47:937, 0, -644578, 123468, 206968, -28488557, 23465655, -6709925, 
00:06:47:949, 0, -339031, 1454375, 576078, -23549625, 20038173, -23045808, 
00:06:47:960, 0, -445296, 865687, 2578484, -11946568, -7251910, -46007646, 
00:06:47:972, 0, 59437, -41828, 519515, -3381680, -28053443, -62122155, 
00:06:47:984, 0, 229375, 645968, 699343, -6045803, -55389329, -77816816, 
00:06:48:00, 0, 161781, 555765, -1021937, -1557252, -58526734, -88923689, 
00:06:48:11, 0, -136781, 1198984, 841437, 8450384, -63480934, -103832091, 
00:06:48:23, 0, -158875, 247765, -49203, 8251910, -59244291, -120274844, 
00:06:48:35, 0, 63203, 181265, -383781, 6022902, -57809177, -136106909, 
00:06:48:46, 0, 60812, 129250, -131359, 11687026, -61122155, -152992410, 
00:06:48:62, 3422, -60796, 522968, 509562, 5923665, -63007651, -167473331, 
00:06:48:74, 3423, -627171, -27093, 495531, -1213740, -59190856, -179503868, 
00:06:48:85, 3423, -1173984, 40109, 1571968, 7419849, -49870243, -190335933, 
00:06:48:109, 3423, -937937, 160890, 117234, 7664124, -40267187, -201694714, 
00:06:48:125, 3424, 338234, 679406, 795187, -29129779, -57717573, -201656547, 
00:06:48:136, 3424, 532281, 138656, 154484, -52541999, -79885519, -199496241, 
00:06:48:160, 3429, 674437, 691281, 3159375, -66809179, -99267204, -195099293, 
00:06:48:171, 3423, 1182937, 907078, 3423171, -61595437, -120984767, -192503872, 
00:06:48:187, 3423, 420093, -1026875, 969968, -62839712, -147251951, -189106925, 
00:06:48:199, 3423, -11562, -205453, 2250578, -72343532, -163511497, -178885548, 
00:06:48:210, 3437, 564062, -902562, 1169906, -75175594, -169855011, -169641270, 
00:06:48:222, 3438, 300593, -702625, -397593, -80961855, -166290124, -155671800, 
00:06:48:250, 3438, -240828, -2039109, 1772859, -94473309, -127190876, -128458052, 
00:06:48:261, 3438, -348140, -1813109, 2182203, -101977128, -101641250, -118587820, 
00:06:48:285, 3438, -523750, -322796, 3271546, -89618346, -47885510, -104145068, 
00:06:48:296, 3438, -205156, -940390, 2521796, -85557276, -14358782, -96374073, 
00:06:48:312, 3438, -5031, 159546, 1261187, -84694681, 21351151, -86740483, 
00:06:48:324, 3437, 5218, -1212093, 1977671, -80763382, 39908408, -78030556, 
00:06:48:335, 3437, 748968, -933484, 4464781, -73297731, 48854976, -70389333, 
00:06:48:347, 3437, 408406, -983171, 2107015, -79038190, 85404604, -59931315, 
00:06:48:363, 3437, 503859, -272718, 335281, -68374065, 75221395, -50549632, 
00:06:48:375, 3426, -231812, -167453, 1509203, -62145056, 69496203, -42267187, 
00:06:48:386, 3426, -453437, -986031, 2478171, -64381698, 62389331, -32809169, 
00:06:48:398, 3423, -145937, 390796, 2048531, -46343524, 60442765, -24053442, 
00:06:48:410, 3423, -375234, -525640, 1350484, -33389322, 62343529, -15473286, 
00:06:48:425, 3423, -180140, -643062, -128453, -22045807, 64007652, -7183208, 
00:06:48:437, 3433, -542515, -156609, 1005765, -24412220, 56603069, 3152672, 
00:06:48:449, 3438, -356843, 484625, 2645437, -4091604, 48618334, 10908400, 
00:06:48:460, 3438, -994921, 393156, 1073515, -4015268, 44656501, 19061074, 
00:06:48:472, 3438, -1318062, -476593, 590765, 8770994, 36977109, 26557259, 
00:06:48:488, 3437, -814796, -305640, 1234046, 18129776, 36297720, 35870239, 
00:06:48:500, 3424, -1017109, 238296, 627609, 21068708, 50694671, 47419861, 
00:06:48:511, 3424, -755015, 165859, 886390, 45282455, 59030551, 56587802, 
00:06:48:523, 3424, -818343, -1042343, 1538546, 56312993, 67374065, 67801546, 
00:06:48:535, 3423, -206453, -564093, -43750, 57908413, 73328265, 78633610, 
00:06:48:550, 3429, -203718, 591765, 784640, 61664140, 71282463, 87068727, 
00:06:48:562, 3429, -413328, -867296, 1132203, 66015286, 68832081, 92534377, 
00:06:48:574, 3429, -231046, -144093, -1488390, 52786274, 56053451, 95946592, 
00:06:48:585, 3431, -300046, -241406, 945718, 48954212, 41801538, 96282470, 
00:06:48:597, 3427, -378109, -228218, 1180421, 42435126, 28679397, 95954226, 
00:06:48:613, 3424, -267703, -82687, -157109, 47488563, 20038173, 93793920, 
00:06:48:625, 3424, -70937, 718078, 1691000, 56473298, 16167943, 90068728, 
00:06:48:636, 3424, -299421, 236421, 1231062, 43854974, 15770996, 86503841, 
00:06:48:648, 3438, -149468, -474968, 703015, 47679403, 3312978, 76725213, 
00:06:48:660, 3425, 300687, -744921, 1509296, 45610700, -198473, 67435134, 
00:06:48:675, 3425, 189750, -219718, 1189187, 14244278, -3030535, 59580169, 
00:06:48:687, 3425, 347906, -673359, 1776953, 648855, -1824428, 50076350, 
00:06:48:699, 3438, 332765, -177593, 1388406, 10450384, -1893130, 36832071, 
00:06:48:710, 3423, 280281, -198984, 314296, 8175574, 4694657, 26015274, 
00:06:48:722, 3423, 143609, -345500, 1053843, 5000001, 6099238, 15549622, 
00:06:48:738, 3423, 189687, -259968, 1073765, -5442749, 12694660, 8374048, 
00:06:48:750, 3423, 149906, -104218, 885640, -4259543, 17885501, 1007633, 
00:06:48:761, 3423, 206437, -525015, 1628890, -6427482, 27549626, -5076337, 
00:06:48:773, 5403, -92781, -511296, 1247781, -14343515, 33274818, -10503819, 
00:06:48:800, 5403, -480515, -5812, 374156, -25160312, 41641233, -20763364, 
00:06:48:812, 3438, -288203, -144718, 569718, -17801531, 45389326, -22961838, 
00:06:48:835, 3425, -679109, -159515, 1424015, -11259545, 40366423, -22282449, 
00:06:48:847, 3425, -664671, 111343, 786671, -7206108, 36328254, -19312982, 
00:06:48:863, 3424, -384312, -295171, 1082609, -8160307, 29969474, -14000004, 
00:06:48:875, 3423, -408484, -451750, 320265, -1786260, 26335885, -10183209, 
00:06:48:898, 3423, -400906, -316250, 907937, 8916033, 18160310, -4534352, 
00:06:48:910, 3438, -289015, -485687, 835703, 15877867, 15274813, -1625954, 
00:06:48:925, 3436, -561562, -604203, 1231437, 21175578, 13297713, 2045802, 
00:06:48:937, 3438, -709625, -281406, 850718, 20854967, 15877867, 7282444, 
00:06:48:949, 3438, -755187, -451875, 2002546, 27847336, 22229014, 12832064, 
00:06:48:960, 3438, -339453, 559421, 1633031, 24351152, 30793902, 19442753, 
00:06:48:972, 3425, -417515, -519906, 1451250, 10152674, 37198484, 26923671, 
00:06:48:988, 3431, -556484, -367062, 1149515, 8656491, 39007644, 32648864, 
00:06:49:00, 3431, -89390, 247828, 989171, 14335882, 41045813, 37732835, 
00:06:49:11, 3431, -210843, -325593, 1557296, 11419850, 42351157, 42496195, 
00:06:49:23, 5355, -144578, -91906, 1398312, 3969466, 39000011, 45916043, 
00:06:49:35, 3431, -41187, -22484, 900328, -2824428, 31763367, 47343525, 
00:06:49:50, 3431, 141609, -26953, 1135078, -6343513, 22358785, 47022914, 
00:06:49:62, 3431, 280218, -213015, 1090906, -11320613, 14763363, 45488562, 
00:06:49:74, 3437, 216968, -182281, 1076156, -12083972, 9000002, 43335890, 
00:06:49:85, 3424, 180765, -277906, 1177343, -11526720, 10335880, 41480928, 
00:06:49:97, 3424, 494828, -320296, 1535796, -11053438, 11854965, 38702301, 
00:06:49:113, 3424, 336171, -366968, 610437, -22870235, 20770998, 39122148, 
00:06:49:125, 3424, 152515, -278484, 1104343, -22633594, 26312984, 38732835, 
00:06:49:136, 3424, -25765, -366140, 1406812, -11801530, 29351153, 36931308, 
00:06:49:148, 3424, 60125, -289437, 533218, 3580153, 32427490, 34961842, 
00:06:49:160, 3424, 35703, 15625, 914609, 10916033, 42473294, 34664132, 
00:06:49:175, 3424, 178078, 178828, 1272875, 7557254, 41877874, 34068712, 
00:06:49:187, 3424, 62703, -70328, 544812, 5557253, 38374056, 33458024, 
00:06:49:199, 3424, -294203, 105625, 1377375, 5206108, 40267187, 33832070, 
00:06:49:210, 3424, -85656, -93921, 522843, 8099238, 43748104, 35099246, 
00:06:49:222, 3424, -293765, 56968, 569390, 8900765, 47893143, 37076346, 
00:06:49:238, 3424, -326515, 279187, 1578109, 7190841, 47801540, 38381690, 
00:06:49:250, 3424, -4312, 159203, 980343, 6068704, 43541997, 39755736, 
00:06:49:261, 3424, -104046, -13375, 402859, 2427481, 35816804, 42175584, 
00:06:49:273, 3424, -525203, 127500, 403703, -3190840, 27030542, 43114516, 
00:06:49:285, 3424, -143984, 816781, 61656, 3374046, 24610694, 44503829, 
00:06:49:300, 0, -141093, 545593, 508640, 12458018, 21671762, 45015280, 
00:06:49:312, 0, -26156, -552125, 1967796, 13938935, 22923670, 47786273, 
00:06:49:324, 0, -167062, 209906, 842937, 14839698, 22496189, 50404594, 
00:06:49:335, 0, 816234, 486000, 1518609, 16328249, 21022906, 53732840, 
00:06:49:347, 0, 714718, -451093, -1696968, 3946566, 16312981, 55389329, 
00:06:49:363, 0, -1642578, 32156, -1199531, -4030535, 11389316, 55145054, 
00:06:49:375, 0, 575890, -374015, -836078, -1671756, 13564889, 54465664, 
00:06:49:386, 0, 17234, 225390, 418187, -12580156, 13183209, 54648870, 
00:06:49:425, 0, 19546, -549656, 958843, -17213745, 603053, 57267192, 
00:06:49:437, 0, 361453, 385953, 495953, -21992372, -7725193, 58206123, 
00:06:49:449, 0, -2170687, 1142906, 2043046, -31396955, -11068705, 59206124, 
00:06:49:460, 0, 494406, -51296, 1980796, -30419856, -10389315, 60511467, 
00:06:49:472, 0, 367921, 18375, 1569140, -38114514, -5938933, 65946584, 
00:06:49:488, 0, -645281, 1076750, 3234687, -32870238, -5053436, 71992387, 
00:06:49:511, 0, 175468, -436375, 167140, -26404587, -5091604, 78702312, 
00:06:49:550, 0, -436046, 650406, 1473968, 4541986, 12496186, 73290097, 
00:06:49:562, 0, -1570968, 179593, 1845703, 3541985, 11167942, 69786279, 
00:06:49:574, 0, -1362796, 84281, 2844218, 5854963, 13465652, 63694674, 
00:06:49:585, 0, -261828, 202546, 504734, 12053438, 23893136, 59916047, 
00:06:49:597, 0, 333390, -80031, 893187, 7931300, 37442758, 62297727, 
00:06:49:613, 0, -83265, 524609, 1175343, 1977099, 40503828, 63984751, 
00:06:49:625, 0, 137562, 310046, 1517203, 1274809, 35801537, 61442765, 
00:06:49:648, 0, 452125, 30546, 1241343, 1595420, 34587796, 54175588, 
00:06:49:660, 0, 113984, 92703, 1952484, -1786260, 29022909, 49396960, 
00:06:49:675, 0, -70796, 598625, 27109, -7702292, 26320618, 46702303, 
00:06:49:687, 0, -62734, -36296, 1480750, 8900765, 27320618, 40908408, 
00:06:49:699, 0, -612203, -267093, 504937, 17114508, 28763367, 37641232, 
00:06:49:710, 0, -548906, 65750, -349671, 14885500, 31755734, 39312988, 
00:06:49:726, 0, -420515, -652906, 200906, 18755730, 37801537, 43908409, 
00:06:49:738, 0, -582750, -367750, -291765, 22312983, 44984745, 51374060, 
00:06:49:750, 0, -337671, -469000, -342109, 20244280, 52404595, 62480934, 
00:06:49:761, 0, -438046, -761703, -1056968, 15076340, 57801543, 74755746, 
00:06:49:773, 0, -418265, -340890, 959343, 9305346, 57061085, 86450406, 
00:06:49:789, 0, 154703, -192937, 1286265, -2145038, 38549629, 95633615, 
00:06:49:800, 0, 146421, -18484, 3639812, -50137419, 23274815, 108213771, 
00:06:49:812, 0, -194250, -315015, 5109093, -95351172, -9679392, 119458049, 
00:06:49:824, 0, 411250, -903453, 3757812, -97122165, -52427496, 124809196, 
00:06:49:835, 0, 480875, -1083921, 8191984, -42755737, -43671768, 126664158, 
00:06:49:851, 0, 45296, -2739968, 756453, -23717564, 5694658, 135564924, 
00:06:49:863, 0, 2101140, 224156, 1697390, -27480924, 92755752, 146465691, 
00:06:49:875, 0, 1748890, -5406, -222781, -49183220, 119534385, 150908440, 
00:06:49:886, 0, 838812, 278546, 1204359, -55648871, 124549654, 151229051, 
00:06:49:898, 0, -10500, 792968, 313171, -59015284, 146542027, 151977143, 
00:06:49:914, 0, -673609, 894859, 2110390, -38045812, 175282493, 149740501, 
00:06:49:925, 0, -1147453, 1597187, 1287703, -24923671, 187152726, 146648897, 
00:06:49:937, 0, -1019921, 1057093, 1310687, -38549629, 128290113, 141000040, 
00:06:49:949, 0, -1065125, 1228906, 489437, -69809180, 88152697, 140381720, 
00:06:49:960, 0, 695281, -17203, 624515, -57106886, 71152692, 136694696, 
00:06:49:976, 0, -314546, 196890, -110750, -101625983, 73320631, 140259582, 
00:06:49:988, 0, 10171, 1668437, 3149921, -90320636, 74839716, 136137444, 
00:06:50:00, 0, -22562, 1154468, 1490218, -102847358, 66618339, 132320649, 
00:06:50:11, 0, -255703, 1317765, 2515906, -115282476, 25213747, 124908433, 
00:06:50:23, 0, -611390, 894015, 4910468, -103473312, 4671757, 116213774, 
00:06:50:50, 0, -1498078, -894281, 4484906, -83885520, -41488561, 101862624, 
00:06:50:62, 0, 8140, 2342796, -280421, -56641237, -46984746, 94755752, 
00:06:50:74, 0, -332171, -1094781, 3988171, -49809174, -20534357, 91641247, 
00:06:50:85, 0, 589781, 5689734, 542828, -51755740, -129771, 86183231, 
00:06:50:101, 0, -685843, 486671, -6721062, -56503833, -16633592, 76267197, 
00:06:50:113, 0, 923171, 63921, -1662265, -36717567, 55656504, 74145059, 
00:06:50:125, 0, 918984, 2779937, 1220359, -57450398, 51717572, 63343529, 
00:06:50:136, 0, -101921, -400328, 5270703, -49137418, 8969468, 45908410, 
00:06:50:148, 0, -769921, 2194171, 433562, -16564890, -26465656, 28022908, 
00:06:50:164, 0, -180921, -620156, 1250062, -4152672, -19534356, 20229013, 
00:06:50:175, 0, -367296, 1049250, 1918734, -7251910, -20328250, 14717561, 
00:06:50:187, 0, -776671, -243093, 32390, -17213745, -13038171, 11549621, 
00:06:50:199, 0, -804796, -1996015, 967593, -12916034, 496183, 8778628, 
00:06:50:226, 0, -4078, -7468, 2071281, 17374050, 37832072, -450381, 
00:06:50:238, 0, 158156, 295000, 770796, 52229022, 37610697, -9419850, 
00:06:50:250, 0, 434296, 310000, 257359, 53152687, 45503829, -11931301, 
00:06:50:261, 0, 9812, -96015, -512593, 28000008, 45786272, -10465651, 
00:06:50:273, 0, 98750, 464140, 821968, 19335883, 40511462, -7748093, 
00:06:50:289, 0, -526281, 871593, 219453, 28557260, 22229014, -6129772, 
00:06:50:300, 0, -467031, 995671, 1084250, 27832069, -17648860, -4389314, 
00:06:50:312, 0, -493453, -16875, 387437, 12053438, -28541993, 2748092, 
00:06:50:324, 0, -801812, 72937, 1441234, -3396947, -40816805, 9916033, 
00:06:50:335, 0, -630640, 78437, 894921, -6236643, -37984743, 17358783, 
00:06:50:363, 0, -35031, 811812, 672031, 16557256, -36809170, 26244282, 
00:06:50:375, 0, 268031, -294593, 1290031, 10198476, -39564896, 32366421, 
00:06:50:386, 0, -75093, -138046, 673593, -6458017, -31801535, 42068714, 
00:06:50:398, 0, 664312, 368937, 175343, -32374055, -23946571, 52404595, 
00:06:50:414, 0, 475609, 1373765, 1775578, -32007642, -19847334, 55625970, 
00:06:50:425, 0, 525734, 181609, 1200812, -41351157, -3473283, 60343528, 
00:06:50:437, 0, 753093, 807593, 139750, -43778638, 10129773, 64259560, 
00:06:50:449, 0, -274937, -726562, 593250, -38374056, 25419854, 63908415, 
00:06:50:460, 0, -126484, -349796, 2102406, -37442758, 13824431, 64183224, 
00:06:50:476, 0, -357843, 710031, 1818843, -49625968, 14916034, 65244293, 
00:06:50:488, 0, -408468, 472625, 948875, -58213757, -5221375, 67236660, 
00:06:50:500, 0, -854937, 634656, 2063640, -72473303, -9984735, 69961852, 
00:06:50:511, 0, -550765, 156046, 1070718, -64625972, -22022907, 69389333, 
00:06:50:523, 0, -833343, 648468, 1230187, -35419857, -13748095, 66160324, 
00:06:50:539, 0, 279593, -543281, -441734, -26015274, -30022909, 64000018, 
00:06:50:550, 0, -102593, 917296, 2214421, -63496201, -45030547, 66648874, 
00:06:50:562, 0, -223890, 370890, 1534859, -82053458, -51961847, 71862616, 
00:06:50:574, 0, -414000, -90343, 2166968, -88633613, -50000014, 78893152, 
00:06:50:585, 0, -1038750, 696609, 1503468, -86000024, -50183220, 84129795, 
00:06:50:601, 0, -356593, -265156, 551921, -64839713, -43351157, 85748116, 
00:06:50:636, 0, -602546, 197578, 1300203, -30946573, -62076353, 74969487, 
00:06:50:648, 0, -991109, 502656, 2526000, -13778629, -63793911, 65290095, 
00:06:50:664, 0, -1174890, 517718, 2059046, -7450383, -69832081, 54442763, 
00:06:50:675, 0, -827281, -570062, 1792046, -9091605, -72763379, 43442760, 
00:06:50:687, 0, -1029390, -971109, 1821281, -9671758, -69290096, 32511459, 
00:06:50:699, 0, -824453, 510796, 2604734, -1786260, -58083986, 20801532, 
00:06:50:710, 0, -630125, -171140, 867609, 4862596, -48862609, 8114506, 
00:06:50:726, 0, -541890, 1316906, 1777859, 8786262, -52458030, -5763360, 
00:06:50:738, 0, -218406, 190843, 1240750, 13549622, -46000013, -20519089, 
00:06:50:750, 0, -196265, 4656, 1674765, 20984738, -37625965, -38206117, 
00:06:50:761, 0, -683812, 81500, 1120359, 29274817, -31389322, -51725205, 
00:06:50:773, 0, -368015, -401968, 476921, 26229015, -33335887, -63564903, 
00:06:50:789, 0, -377828, -412453, -432968, 15717561, -30229016, -74694678, 
00:06:50:800, 0, -265843, -1059515, 399531, 22938937, 1358779, -83496207, 
00:06:50:812, 0, -309093, -470250, 1048703, 25412221, 27771000, -90374072, 
00:06:50:824, 0, -491687, -310109, 99031, 28641229, 36091613, -95061096, 
00:06:50:835, 0, -296062, 986859, 1781484, 55068718, 43564898, -99442776, 
00:06:50:851, 0, -446750, -222093, -152000, 52183221, 42564897, -99076364, 
00:06:50:863, 0, -314375, 249546, 480953, 49442762, 27442756, -98022929, 
00:06:50:875, 0, 52984, 621531, 2785250, 49312991, 9343514, -97351173, 
00:06:50:886, 0, 97625, -189265, -40484, 21473288, -13702294, -93328271, 
00:06:50:898, 0, 186171, -179718, 869218, 27106878, -13541988, -88908422, 
00:06:50:925, 0, 191796, 207375, 890000, 21770998, 167938, -77519106, 
00:06:50:937, 0, 430640, 48656, 34218, 20389318, 3931298, -70175592, 
00:06:50:949, 0, -55828, 48953, 834515, 17839699, 11083972, -61259559, 
00:06:50:960, 0, -436218, 341796, 2047062, 10198476, 12290079, -50435129, 
00:06:50:976, 0, 23968, 475703, 907812, 4900764, 6648856, -39122148, 
00:06:50:988, 0, -18468, -53187, 1114375, -4106871, -389313, -26404587, 
00:06:51:00, 0, 22078, 1129156, 1895937, -12167942, -9541987, -13412217, 
00:06:51:11, 0, -490046, 914562, 2776531, -22549624, -17442753, 99236, 
00:06:51:23, 0, -300687, 1082078, 498328, -27427488, -23969472, 12748095, 
00:06:51:39, 0, -238500, -248484, 566375, -24358785, -33916040, 22717563, 
00:06:51:50, 0, 544953, -449750, -298375, -23854968, -39297721, 30045810, 
00:06:51:62, 0, 677828, 841187, 4456609, -21305349, -41633599, 35297720, 
00:06:51:74, 0, 450531, -1738062, 5478968, -16839699, -12778629, 40557263, 
00:06:51:101, 0, 930953, -430453, 722484, -13167942, 15801531, 41938943, 
00:06:51:113, 0, 913093, 1506812, 1056953, -11908400, 9290079, 38801537, 
00:06:51:125, 0, -150546, -26359, 1108640, -20618326, -656488, 38007644, 
00:06:51:136, 0, -395703, 834968, 812453, -22664128, 2221374, 38625965, 
00:06:51:152, 0, -358828, 577640, -180687, -21099242, -2419848, 38541995, 
00:06:51:164, 0, -950578, 812203, -327406, -13229011, -8572521, 38435125, 
00:06:51:175, 0, -790625, 947187, 493984, -12045805, -6297711, 36923674, 
00:06:51:187, 0, -702093, -127234, 718828, -14717561, -16526722, 34946575, 
00:06:51:199, 0, -527890, 333015, -207890, -20923670, -20610693, 35625964, 
00:06:51:226, 0, -600078, 846625, 1072250, -9671758, -28496191, 33213750, 
00:06:51:238, 0, -919156, -299578, 1119562, 4206108, -27641229, 30381688, 
00:06:51:250, 0, -357640, 46375, 1744984, 2870229, -30167947, 28549626, 
00:06:51:261, 0, -294312, -209500, 977421, -11801530, -29709932, 27854969, 
00:06:51:277, 0, -479656, 112109, 833125, -17305348, -27893137, 25687030, 
00:06:51:289, 0, -447187, -547609, 1795093, -12847331, -22725197, 21931304, 
00:06:51:300, 0, -420375, 111109, 2081546, -13145041, -16786264, 18633593, 
00:06:51:312, 0, -12093, 131375, 694375, -12465652, -11740461, 16702294, 
00:06:51:324, 0, -137000, -312687, 1539250, -19274814, -22099243, 13671759, 
00:06:51:339, 0, 335015, -19062, 502000, -30549627, -18992371, 12374049, 
00:06:51:351, 0, -166390, -228046, 795203, -31435123, -14732828, 10992369, 
00:06:51:363, 0, -305140, 347312, 2599734, -26045809, -6824429, 9213743, 
00:06:51:375, 0, -548390, 186937, 1393000, -24229014, -6648856, 7282444, 
00:06:51:386, 0, -336390, 679546, 1092640, -18549623, -11618323, 5198474, 
00:06:51:402, 0, -359671, 19093, 670062, -16671760, -16923669, 3778627, 
00:06:51:414, 0, -667078, -138859, 73812, -12160308, -22030540, 1259542, 
00:06:51:425, 0, -573531, 589484, 208843, -3854962, -20977105, -1206107, 
00:06:51:437, 0, -403500, 69062, 1215375, -801526, -24358785, -3778627, 
00:06:51:449, 0, -262312, -85578, 1048578, -1213740, -27259549, -5572520, 
00:06:51:464, 0, -100953, 50156, 534078, -1175572, -23908403, -5862597, 
00:06:51:476, 0, -20531, 72875, 700875, -2465649, -20251914, -5358780, 
00:06:51:488, 0, -52125, 659890, 1314890, -16129775, -16740462, -2763359, 
00:06:51:500, 0, 4265, 157671, 838796, -22076342, -18641226, -2877863, 
00:06:51:511, 0, -625890, 431421, 596031, -13083973, -17778631, -4992367, 
00:06:51:527, 0, 40203, -458734, 1047031, -14221378, -19954204, -4969467, 
00:06:51:539, 0, -441281, 194906, 1298546, -23236647, -22717563, -4587787, 
00:06:51:550, 0, -353906, 281593, 1547203, -18374051, -24320617, -6183207, 
00:06:51:562, 0, -835312, -606484, 1716500, -8603055, -22381685, -7847330, 
00:06:51:574, 0, -579359, -245156, 427078, -2801527, -22251914, -10137407, 
00:06:51:589, 0, -495765, -191203, 110687, 770992, -20969471, -12572522, 
00:06:51:613, 3429, -403078, -159093, 731125, 7671757, -12412217, -17282447, 
00:06:51:625, 3429, -345031, -117125, -13046, 6687024, -11480919, -21534357, 
00:06:51:636, 3429, -567000, 714171, 337937, 12702293, -9320613, -27572527, 
00:06:51:652, 3429, -891687, 602375, 435812, 18419852, -7900765, -31847337, 
00:06:51:664, 3429, -819171, -106484, 1566406, 16435119, -13656492, -31900772, 
00:06:51:675, 5417, -573218, 292234, -678640, 28152679, -18488554, -31809169, 
00:06:51:687, 3424, 48953, 111093, 77921, 24709930, -18267180, -29557260, 
00:06:51:699, 3424, -717453, -445843, 241218, 7702292, -20679395, -26274816, 
00:06:51:714, 3424, -118125, -236062, 1506671, 3175573, -17480921, -24427488, 
00:06:51:726, 3424, -96203, -45281, 1690875, 3641222, -13648858, -24687030, 
00:06:51:738, 3424, -23343, 52406, 607750, 3656489, -12786263, -25061075, 
00:06:51:750, 3423, -647593, 273218, 1992671, 6374047, -16870233, -26824435, 
00:06:51:761, 9750, -301203, 27140, 734859, 7290078, -21190845, -25908404, 
00:06:51:777, 9750, 269703, -515609, 1307062, 7015269, -19824433, -23534357, 
00:06:51:812, 9750, 424781, -446093, 320234, -13656492, -16099241, -24396953, 
00:06:51:839, 3437, 321750, -403812, 511796, -15832065, -12053438, -27824435, 
00:06:51:851, 3435, 355437, -596218, 1082937, -20312982, -10022903, -27595427, 
00:06:51:863, 3435, -233625, -419031, 651203, -20885502, -9679392, -26259549, 
00:06:51:875, 3435, -316421, -173078, 993765, -14847332, -8900765, -24572526, 
00:06:51:886, 3435, -158796, -364515, 143078, -11061071, -7572521, -23396953, 
00:06:51:902, 3435, -15031, -330812, 520203, -3633588, -6053436, -22931304, 
00:06:51:914, 3435, -24328, -1026265, 1146906, -3832062, -2549619, -20839700, 
00:06:51:925, 3435, -86765, -661781, 303750, -4030535, -1847328, -17442753, 
00:06:51:937, 3435, -4656, -743875, 1613750, 1572519, 17832066, -12106873, 
00:06:51:949, 3435, -45531, -661437, 808359, 328244, 23923671, -7778628, 
00:06:51:964, 3435, -7140, 97109, 1086390, -3167939, 29664130, -3251909, 
00:06:51:976, 3435, 320984, 406000, 1024343, 847328, 29442756, 1351145, 
00:06:51:988, 3435, -208671, -330671, 326078, 12145041, 25274816, 4541986, 
00:06:52:00, 3435, -258453, 350984, 958437, 14679393, 21091609, 7488551, 
00:06:52:11, 3435, -236734, 558437, 1002875, 14801531, 17259546, 9549621, 
00:06:52:27, 3435, -414609, -501546, 262843, 14541988, 10839697, 9862598, 
00:06:52:39, 3435, -62312, 88109, 2515281, 15923668, 15603057, 10923667, 
00:06:52:50, 0, 115109, -501656, 200046, 22381685, 16343516, 10083972, 
00:06:52:62, 0, 171375, 786796, 168609, 28419855, 20091608, 9534353, 
00:06:52:74, 0, -474125, 211687, 2053265, 29290084, 14793897, 7694658, 
00:06:52:89, 0, -292828, 189375, -527781, 30519092, 12557255, 6244276, 
00:06:52:101, 0, -373640, -219078, 455531, 39106881, 6786261, 4183207, 
00:06:52:113, 0, -160093, 259328, 1076171, 29267184, 526717, 4793894, 
00:06:52:125, 0, -741828, 125687, 1321109, 27771000, -1015267, 3793894, 
00:06:52:136, 0, -95328, 482734, 575343, 36725201, 2389313, 1396946, 
00:06:52:152, 0, -200937, -823734, -1250, 34404590, -6137406, -2671756, 
00:06:52:164, 0, -263625, -557703, 1101390, 37648865, -8854964, -7274811, 
00:06:52:175, 0, -18515, 466125, 110250, 35900773, -10038170, -11778629, 
00:06:52:187, 0, 295468, 313921, -561281, 33885506, -6335879, -14931302, 
00:06:52:199, 0, -547718, -1011750, -373843, 36824438, 175572, -17496188, 
00:06:52:214, 0, -453828, -123750, 329328, 41916042, 9839697, -19374051, 
00:06:52:226, 0, -216000, -65734, -938562, 29465657, 9755728, -20549624, 
00:06:52:238, 0, -270718, -276531, 1003250, 14526721, 3885497, -24381686, 
00:06:52:250, 0, 206703, 448734, 1546984, 19007639, 12519087, -26152679, 
00:06:52:261, 0, 126171, 142125, 2085859, 9839697, 9206109, -27396954, 
00:06:52:277, 0, -140, -51406, 2129640, 3503817, -3725191, -30801535, 
00:06:52:289, 0, 136546, -2187, 843906, 1175572, -12748095, -32312986, 
00:06:52:312, 0, 27343, 226718, 1635187, -7106872, -14732828, -28625962, 
00:06:52:324, 0, 91890, -145750, 419093, -19160310, -17160310, -24274816, 
00:06:52:339, 0, -176046, -183265, 1027546, -16114508, -18328249, -21709929, 
00:06:52:351, 0, -199203, -21046, 860843, -16656493, -15740462, -18587791, 
00:06:52:363, 0, -164031, -26343, 607593, -18175577, -20664128, -16801531, 
